Referencia;Cant. disponible;Notas ítem;Bodega;LINEA DE NEGOCIO;CLASIFICACION;MARCA;
DH-IPC-HFW2449SP-S-IL-0280B;0.00;"CÁMARA IP BALA METÁLICA SMART DUAL LIGHT 4MP@20FPS LENTE FIJO 2.8MM 1/2.9"" LED 30M IR IP67";101;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
DH-IPC-HFW2449SP-S-IL-0280B;2.00;"CÁMARA IP BALA METÁLICA SMART DUAL LIGHT 4MP@20FPS LENTE FIJO 2.8MM 1/2.9"" LED 30M IR IP67";200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
HDVBP;0.00;VIDEO BALUN PASIVO PARA HD;101;02 - CCTV;0201 - ACCESORIOS CCTV                         ;0001 - GENERICO                                ;
HDVBP;1.00;VIDEO BALUN PASIVO PARA HD;200;02 - CCTV;0201 - ACCESORIOS CCTV                         ;0001 - GENERICO                                ;
DH-HAC-HDW1209CLQN-A-LED-0280B;0.00;CAMARA 4 EN 1 FULLCOLOR 1080P TORRETA PLASTICA 2,8MM CON AUDIO LUZ BLANCA 20M IP67;200;02 - CCTV;0202 - CAMARAS ANALOGAS                        ;0010 - DAHUA                                   ;
EPU3000RTOL2U;0.00;UPS DE 3000VA/2700W / TOPOLOGÍA ON-LINE DOBLE CONVERSIÓN CON BATERÍAS INTERNAS / ENTRADA Y SALIDA DE 120 VCA / CLAVIJA DE ENTRADA NEMA L5-30P / PANTALLA LCD CONFIGURABLE / FORMATO RACK/TORRE;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
DHI-KBD1000;0.00;CONTROLADORA PTZ CON PUERTOS RS485, RS422 Y  RS232, COMUNICACIÓN MODO DIRECTO.;101;02 - CCTV;0201 - ACCESORIOS CCTV                         ;0010 - DAHUA                                   ;
DS-2CE76H0T-ITMFS(2.8MM);0.00;CAMARA TURBO 5MP TURRET  MICROFONO INCORPORADO  AUDIO COAXIAL 2.8MM  0.01 LUX/ F1.2  DNR EXIR 2.0  SMART IR 30M IR METALICA;200;02 - CCTV;0202 - CAMARAS ANALOGAS                        ;0002 - HIKVISION                               ;
CDAC2001RM;0.00;CIRCUITO CPU V2 CENTRAL LYON REMOTE VERIFICADO *** V.7.1***;101;03 - DETECCION DE INCENDIOS;0306 - REPUESTOS                               ;0012 - COFEM                                   ;
DHI-VTO1210C-X-S1;0.00;"FRENTE CALLE IP/ANALOGO, 1.3MPCMOS 1/3"" 3,6M, H.264/G.711, AUDIO BIDIRECCIONAL, LCD 3"" IP54, IK07";101;04 - CONTROL DE ACCESO;0402 - CITOFONIA                               ;0010 - DAHUA                                   ;
AURICULARES-CONSUMO PROPIO;0.00;AURICULARES-CONSUMO PROPIO;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
IPC-S41FEN-0360B-IMOU;1.00;CAMARA CRUSIER SE+ IP 4MP;200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
DF01-CARD;0.00;TARJETA DUAL UHF+ID FRECUENCIA 25KHZ WIEGAND 34;101;04 - CONTROL DE ACCESO;0403 - CONTROLADORAS                           ;0009 - ZK TECO                                 ;
CDAC000802;0.00;CIRCUITO BACK PANNEL VERIFICADO LYON;101;03 - DETECCION DE INCENDIOS;0306 - REPUESTOS                               ;0012 - COFEM                                   ;
LP4C6DUCBL05C;1.00;PATCH CORD CAT6 ULTRADELGADO SIN BLINDAR 26AWGMULTIFILAR PARA CENTRO DE DATOS CHAQUETA CM_x000D_AZUL 0,5M;101;05 - TRANSMISION;0503 - RACKS                                   ;0023 - LANPRO                                  ;
ZKD3180S;0.00;"ARCO DETECTOR DE METALES 18 ZONAS. CONTADOR_x000D_LCD5.7"""" 2.2M(H)X0.8M(W)X0.58M(D) 100-240VAC";101;04 - CONTROL DE ACCESO;0401 - ACCESORIOS DE ACCESO                    ;0009 - ZK TECO                                 ;
AC5;0.00;ROUTER WIFI 2.4GHZ/5GHZ AC1200 4 ANTENAS 6DBI 4 PUERTOS 10/100MBPS 1 WAN/3 LAN;200;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
TT223KVM;0.00;KIT EXTENSOR KVM (HDMI Y USB) HASTA 70 METROS / RESOLUCIÓN 1080P @ 60 HZ/ CAT 6, 6A Y 7 / CERO LATENCIA / HDR / SALIDA LOOP / USO 24/7 / SALIDA DE AUDIO DE 3.5MM / TRANSMITE EL VIDEO Y CONTROLA TU DVR VÍA USB A DISTANCIA.;200;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
TT223KVM;0.00;KIT EXTENSOR KVM (HDMI Y USB) HASTA 70 METROS / RESOLUCIÓN 1080P @ 60 HZ/ CAT 6, 6A Y 7 / CERO LATENCIA / HDR / SALIDA LOOP / USO 24/7 / SALIDA DE AUDIO DE 3.5MM / TRANSMITE EL VIDEO Y CONTROLA TU DVR VÍA USB A DISTANCIA.;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
DS-3E1309P-EI/M;3.00;Switch Monitoreable PoE+  8 puertos 10100 Mbps PoE+  1 puerto RJ45 Uplink  PoE Hasta 250 Metros  45 W;200;05 - TRANSMISION;0504 - TRANSMISION                             ;0002 - HIKVISION                               ;
DS-3E1105P-EI/M;1.00;Switch Monitoreable PoE+  4 puertos 10100 Mbps PoE+  1 puerto RJ45 Uplink  PoE Hasta 250 Metros  45 W;200;05 - TRANSMISION;0504 - TRANSMISION                             ;0002 - HIKVISION                               ;
RJ45-CAT5;119.00;CONECTOR RJ45 CAT 5 SIN BLINDAJE DE UNA SOLA PIEZA;101;05 - TRANSMISION;0503 - RACKS                                   ;0001 - GENERICO                                ;
F1226P-24-410W;0.00;SWITCH ADMINISTRABLE POE 26P RJ45 2P GIGABIT DE SUBIDA 2 PTOS SFP HASTA 30W POR PUERTO;101;05 - TRANSMISION;0504 - TRANSMISION                             ;0017 - TENDA                                   ;
TPM005B;0.00;FUENTE DE ALIMENTACION ENTRADA 110-240V CA SALIDA 13.8V 5A 1A;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0009 - ZK TECO                                 ;
ACCESS-POINT-U6-LITE;0.00;PUNTO DE ACCESO WIFI 802.11AX DE ALTO RENDIMIENTO SOPORTA ALTA DENSIDADDE USUARIOS EN INTERIORES Y ALCANZA UNA VELOCIDAD DE TRANSFERENCIA AGREGADA DE MÁS DE 1,9+ GBPS CON SUS BANDAS DE 5 Y 2,4 GHZ. BANDA DE 5 GHZ 2X2 CON UNA VELOCIDAD DE TRANSMISIÓN DE 1,;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
GT2186;0.00;GABINETE DE PARED CON TAPAS LATERALES FORMATO_x000D_48,3 CM M.E. 55,1 X 52,5 X 51 CM 11 RU MULTITOMA QUEST;101;05 - TRANSMISION;0503 - RACKS                                   ;0026 - QUEST                                   ;
BV-1017;0.00;BANDEJA FIJA VENTILADA DE 1U · PROFUNDIDAD : 381 MM;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0026 - QUEST                                   ;
GT-2186;0.00;GABINETE RACK DE PARED TAPAS LATERALES REMOVIBLES DE 11U CON PUERTA EN VIDRIO • COLOR: NEGRO;101;05 - TRANSMISION;0503 - RACKS                                   ;0026 - QUEST                                   ;
IRON04;4.00;CENTRAL CONVENCIONAL IRON 4 ZONAS;200;03 - DETECCION DE INCENDIOS;0303 - CENTRALES DE DETECCION Y EXTINCION      ;0012 - COFEM                                   ;
AL500PZ;0.00;SOPORTE EN Z PARA AL500;104;04 - CONTROL DE ACCESO;0405 - MECANISMOS DE ACCIONAMIENTO             ;0009 - ZK TECO                                 ;
IPC-A32EN-L-IMOU;0.00;CAMARA IP RANGER2 DE 3MP/2K 25FPS 3,6MM WIFI 2.4GHZ H.265 DETEC. MOV Y VISION NOC. IR10M AUDIO 2VIAS;204;02 - CCTV;0205 - CONSUMER                                ;0010 - DAHUA                                   ;
CS-C6N-B0-1G2WF;0.00;CAMARA HOGAR  WIFI  C6N PT 2MP WIFI 360° ALARMA  10MIR AUDIO BIDIRECCIONAL  MICRO SD 256 GB;104;02 - CCTV;0205 - CONSUMER                                ;0002 - HIKVISION                               ;
DH-HAC-HDW1500TQN-0280B;0.00;"CAMARA 4 EN 1 1/2,7"" CMOS 5MP@25FPS TIPO DOMO SEMIMETALICO LENTE 2,8MM FOV 111° DWDR IR 40M IP67";104;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
DH-HAC-HFW1500DN-0360B;1.00;"CAMARA 4 EN 1 1/2,7"" CMOS 5MP@25FPS TIPO BALA METALICA LENTE 3,6MM FOV 92° DWDR IR 80M IP67";200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
DH-HAC-HDW1239TLQN-LED-0280B;3.00;CAMARA DOMO 4 EN 1, 2MP, LED 20M, FULL COLOR,  IP67;200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
NVR4232-16P-4KS2-L;0.00;Nueva interfaz de usuario 4.0, base de seguridad 2.1 H.264, H.265, Inteligente H.264+ y Inteligente H.265+. Detector magnético H.265 Máx. Capacidad de decodificación: 8 × 1080p@30 fps. Admite decodificación adaptativa Admite cámaras convencio;200;02 - CCTV;0208 - GRABADORES IP                           ;0010 - DAHUA                                   ;
UHF-WATERPROOF;38.00;TAG FRECUENCIA DE 860 A 960 MHZ TAMAÑO: 99 * 12 MM, ESPECIAL PARA COLOCAR EN PARABRISAS DEL VEHÍCULO, SOPORTE IMPERMEABLE Y ANTIDESGARRO. SOLUCIONES ACCESO VEHICULAR.;101;04 - CONTROL DE ACCESO;0401 - ACCESORIOS DE ACCESO                    ;0009 - ZK TECO                                 ;
DH-HAC-HFW1239TN-A-LED-0360B;0.00;"BALA METALICA 1080P 3,6MM 1/2.8""STARVIS CMOS FULLCOLOR 1 LED LUZ 20MTS IP67 DWDR 2DNR MIC,  DC12V.";104;02 - CCTV;0202 - CAMARAS ANALOGAS                        ;0010 - DAHUA                                   ;
DHI-MCVR5104-GFW;14.00;4 CHANNEL MOBILE HDCVI VIDEO RECORDER;104;02 - CCTV;0204 - CCTV MOVIL                              ;0010 - DAHUA                                   ;
DS-7104NI-Q1/4P;0.00;NVR 4CH POE IP 2MP 1BAHIA/6TB 40MPSH265+ 30FPS HDMI PLASTICO;101;02 - CCTV;0208 - GRABADORES IP                           ;0002 - HIKVISION                               ;
DH-HACT1A51N-A-2.8MM;1.00;CAMARA DAHUA DOMO , 5MP, LENTE FIJO 2.8MM, 4EN1 (CVI/TVI/AHD/CVBS), PLASTICA, DWDR, SMART IR20M, CON MIC IP67, 12VDC.;101;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
DH-HAC-B1A21N-A-2.8MM;11.00;CAMARA DAHUA BULLET, 2MP, LENTE FIJO 2.8MM, 4EN1 (CVI/TVI/AHD/CVBS), PLASTICA, DWDR, SMART IR20M, CON MIC IP67, 12VDC.;101;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
DH-HAC-B1A21N-A-2.8MM;2.00;CAMARA DAHUA BULLET, 2MP, LENTE FIJO 2.8MM, 4EN1 (CVI/TVI/AHD/CVBS), PLASTICA, DWDR, SMART IR20M, CON MIC IP67, 12VDC.;200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
R915;0.00;LECTOR DE PROXIMIDAD CON TECLADO PARA_x000D_ EXTERIORES COLOR NEGRO;101;01 - DETECCION ROBO;0104 - MODULOS Y ACCESORIOS                    ;0003 - PARADOX                                 ;
MF1S70;0.00;TARJETA MIFARE FRECUENCIA 13.56MHZ MEMORIA 4KB;200;04 - CONTROL DE ACCESO;0401 - ACCESORIOS DE ACCESO                    ;0009 - ZK TECO                                 ;
5800-PIR;0.00;Detector de movimiento inalámbrico con inmunidad de mascotas de 36 kilos;101;01 - DETECCION ROBO;0103 - DETECTORES                              ;0001 - GENERICO                                ;
DHI-DHL19-F600;0.00;"MONITOR 19"" RETROILUMINACION LED 1600X900 ÁNGULO DE VISIÓN 170°(H)/160°(V) ENTRADA VGA";104;02 - CCTV;0209 - SERVIDORES Y MONITOREO                  ;0010 - DAHUA                                   ;
DS-D5032FC-A;0.00;"Monitor LED FULL HD 31.5""  24/7 HDMI";101;02 - CCTV;0209 - SERVIDORES Y MONITOREO                  ;0002 - HIKVISION                               ;
RG-NBS3100-24GT4SFP-P;0.00;SWITCH ADMINISTRABLE POE CON 24 PUERTOS GIGABIT POE 802.3AF/AT + 4 SFP PARA FIBRA 1GB, GESTIÓN GRATUITA DESDE LA NUBE, 370W;101;05 - TRANSMISION;0504 - TRANSMISION                             ;0001 - GENERICO                                ;
CS-C3W-1080P-2.8;1.00;CAMARA WI FI EXTERIORES   C3WN BALA 2MP WIFI VISION NOCTURA 30 METROS RECEPCION DE AUDIO   IP66 SLOT MICRO SD 256 GB;101;02 - CCTV;0205 - CONSUMER                                ;0002 - HIKVISION                               ;
DS-7104NI-Q1/4P;0.00;NVR 4CH POE IP 2MP 1BAHIA/6TB 40MPSH265+ 30FPS HDMI PLASTICO;200;02 - CCTV;0208 - GRABADORES IP                           ;0002 - HIKVISION                               ;
CM-180BL;9.00;Soporte Tipo L Para CM-180S;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0009 - ZK TECO                                 ;
DH-IPC-EBW81230N;0.00;CÁMARA TIPO OJO DE PEZ 12MP@25FPS LENTE 1.98 MM FOV 180° IP67 IK10 H.265 E/S AUDIO Y ALARMA;200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
DH-HAC-HFW1239TLMN-IL-A-0360B;0.00;CAMARA 4 EN 1 FULLCOLOR SMART DUAL LED 1080P TIPO BALA SEMIMETAL 3,6MM DWDR LUZ VISIBLE 40M IP67 MIC;200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
SPEEDFACEV5L-QR-RFID-WIFI;0.00;"TERMINAL CONTROL DE ACCESO 5"" LCD, 6000 ROSTROS 3000 PALMAS 10000 TARJETAS ID 125KHZ LECTOR QR WIFI";101;04 - CONTROL DE ACCESO;0403 - CONTROLADORAS                           ;0009 - ZK TECO                                 ;
DH-HACT1A51N-A-2.8MM;2.00;CAMARA DAHUA DOMO , 5MP, LENTE FIJO 2.8MM, 4EN1 (CVI/TVI/AHD/CVBS), PLASTICA, DWDR, SMART IR20M, CON MIC IP67, 12VDC.;200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
DH-HAC-HDBW2241EAN-A-0280B-S2-DIP;13.00;"CAMARA 4 EN 1 1/2.8"" CMOS 1080P DOMO IR 30M IP67 IK10 WDR 120DB";101;02 - CCTV;0202 - CAMARAS ANALOGAS                        ;0010 - DAHUA                                   ;
DS-PS1-I-WB;0.00;(AX PRO) Sirena Inalámbrica Interior / 110 dB;200;01 - DETECCION ROBO;0101 - ALARMA COMUNITARIA                      ;0002 - HIKVISION                               ;
DS-2XS2T41G1-ID/4G/C05S07(4mm)/LA;0.00;KIT SOLAR IP ALL IN ONE, BALA 4MP, 4MM, PANEL SOLAR, BATERIA DE RESPALDO DE LITIO, CONEXIÓN 4G;101;02 - CCTV;0203 - CAMARAS IP                              ;0002 - HIKVISION                               ;
DHI-NVR5216-16P-EI;0.00;NVR 16CH H.265+ DECODIFICACION 4CH@4K O 16CH@2MP AB ENTRADA 320MBPS 2 SATA 1 HDMI 16 POE MAX 150W;101;02 - CCTV;0208 - GRABADORES IP                           ;0010 - DAHUA                                   ;
DHI-DHL19-F600;0.00;"MONITOR 19"" RETROILUMINACION LED 1600X900 ÁNGULO DE VISIÓN 170°(H)/160°(V) ENTRADA VGA";101;02 - CCTV;0209 - SERVIDORES Y MONITOREO                  ;0010 - DAHUA                                   ;
RJ45-CAT5;30.00;CONECTOR RJ45 CAT 5 SIN BLINDAJE DE UNA SOLA PIEZA;200;05 - TRANSMISION;0503 - RACKS                                   ;0001 - GENERICO                                ;
DS-3E1309P-EI/M;1.00;Switch Monitoreable PoE+  8 puertos 10100 Mbps PoE+  1 puerto RJ45 Uplink  PoE Hasta 250 Metros  45 W;101;05 - TRANSMISION;0504 - TRANSMISION                             ;0002 - HIKVISION                               ;
DS-3E1105P-EI/M;3.00;Switch Monitoreable PoE+  4 puertos 10100 Mbps PoE+  1 puerto RJ45 Uplink  PoE Hasta 250 Metros  45 W;101;05 - TRANSMISION;0504 - TRANSMISION                             ;0002 - HIKVISION                               ;
LP8CAPUSBL;0.00;JACK CAT 6A RJ45 PERFORMAX® COLOR AZUL NO BLINDADOS CERTIFICADOS UL/ETL/CSA;200;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
SPEEDFACEV5L-QR-RFID-WIFI;0.00;"TERMINAL CONTROL DE ACCESO 5"" LCD, 6000 ROSTROS 3000 PALMAS 10000 TARJETAS ID 125KHZ LECTOR QR WIFI";200;04 - CONTROL DE ACCESO;0403 - CONTROLADORAS                           ;0009 - ZK TECO                                 ;
DH-PFS3218-16ET-135;1.00;SWITCH POE CAPA2 16PUERTOS 10/100MBPS 2 GIGABIT/SFP 2P HASTA 60W RESTANTES A 30W TOTAL MAX 135W;101;05 - TRANSMISION;0504 - TRANSMISION                             ;0010 - DAHUA                                   ;
LPRU07HPO01;0.00;"ORGANIZADOR DE CABLES PLASTICO HORIZONTAL ANCHO 19"" Y 1U DE ALTURA";101;05 - TRANSMISION;0503 - RACKS                                   ;0023 - LANPRO                                  ;
TT312HDR-V2.0;1.00;DIVISOR (SPLITTER) HDMI 4K DE 1 ENTRADA A 2 SALIDAS (SIMULTANEAS) / SOPORTA 4K×2K / AJUSTE DE RESOLUCIONES EDID / HDR / HDMI 2.0 / HDCP 2.2 / SOPORTA FORMATOS DE AUDIO DOLBY DIGITAL / LONGITUD DEL CABLE DE ENTRADA Y SALIDA ?10M;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
DS-3E1518P-EI/M;0.00;CONMUTADOR POE INTELIGENTE GIGABIT DE 16 PUERTOS 16 PUERTOS GIGABIT POE RJ45, 1 PUERTO GIGABIT RJ45, 1 PUERTO DE FIBRA ÓPTICA GIGABIT PRESUPUESTO TOTAL DE ENERGÍA POE 130 W GESTIÓN UNIFICADA DE LA NUBE PARA SISTEMAS DE SEGURIDAD TOPOLOGÍA DE RED A SU ALCA;101;05 - TRANSMISION;0504 - TRANSMISION                             ;0002 - HIKVISION                               ;
DH-HAC-HFW1500TN-0360B;0.00;"CAMARA 4 EN 1 1/2,7"" CMOS 5MP@20FPS TIPO BALA_x000D_ METALICA LENTE 3,6MM FOV 77.5° DWDR IR 30M IP67";200;02 - CCTV;0202 - CAMARAS ANALOGAS                        ;0010 - DAHUA                                   ;
TRANS12V1000G;100.00;TRANSFORMADOR 12V 1 AMP PARA VIDEO POTEROS DAHUA.;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
DHI-NVR1108HS-S3H-V2;0.00;NVR 8CH H.265+ DECODIFICACION 1CH@8MP O 4CH@1080P AB ENTRADA 80MBPS 1 SATA 1 HDMI;200;02 - CCTV;0208 - GRABADORES IP                           ;0010 - DAHUA                                   ;
DH-HAC-HFW1509TLMN-A-LED-0280B;0.00;CAMARA 4 EN 1 TIPO BALA SEMIMETALICA FULLCOLOR 5MP@25FPS LENTE 2.8MM FOV 112° WDR LED 40M MIC;200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
FORCE180;0.00;SUSCRIPTOR EPMP FORCE 180 5GHZ, 200+ MBPS CON ANTENA INTEGRADA DE 16 DBI;101;06 - ACCESORIOS;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
SPEEDFACEV5L-QR-RFID-WIFI;0.00;"TERMINAL CONTROL DE ACCESO 5"" LCD, 6000 ROSTROS 3000 PALMAS 10000 TARJETAS ID 125KHZ LECTOR QR WIFI";104;04 - CONTROL DE ACCESO;0403 - CONTROLADORAS                           ;0009 - ZK TECO                                 ;
DS-2CD1323G2-I;0.00;CÁMARA DE RED DE TORRETA FIJA MD 2.0 DE 2 MP IMÁGENES DE ALTA CALIDAD CON RESOLUCIÓN DE 2 MP APOYAR LA DETECCIÓN DE PERSONAS Y VEHÍCULOS RESISTENTE AL AGUA Y AL POLVO (IP67) TECNOLOGÍA DE COMPRESIÓN H.265+ EFICIENTE EXIR 2.0: TECNOLOGÍA INFRARROJA AV;101;02 - CCTV;0203 - CAMARAS IP                              ;0002 - HIKVISION                               ;
DS-2CD2043G2-I(2.8mm);1.00;BALA IP 4MP D/N LENTE 2.8MMIR EXIR 120DB METAL H265+ IP67;200;02 - CCTV;0203 - CAMARAS IP                              ;0002 - HIKVISION                               ;
DS-2CE19D0T-VFIT3F;18.00;CÁMARA TIPO BALA VARIFOCAL MANUAL DE 2 MP IMÁGENES DE ALTA CALIDAD CON RESOLUCIÓN DE 2 MP, 1920 × 1080 LENTE VARIFOCAL DE 2,7 MM A 13,5 MM DISTANCIA IR DE HASTA 40 M PARA IMÁGENES NOCTURNAS BRILLANTES UN PUERTO PARA CUATRO SEÑALES CONMUTABLES (TVI/AHD;200;02 - CCTV;0203 - CAMARAS IP                              ;0002 - HIKVISION                               ;
DH-HAC-HFW1500CMN-A-0280B;0.00;"CAMARA 4 EN 1 1/2,7"" CMOS 5MP@25FPS TIPO BALA METALICA LENTE 2,8MM FOV 111° DWDR IR 30M IP67 ";101;02 - CCTV;0202 - CAMARAS ANALOGAS                        ;0010 - DAHUA                                   ;
DHI-ASI3214A-W;0.00;TERMINAL STANDALONE T&A O CONTROL DE ACCESO FACIAL, ROSTROS 3K HUELLA/TARJETA 5K P2P 2MP;204;04 - CONTROL DE ACCESO;0403 - CONTROLADORAS                           ;0010 - DAHUA                                   ;
DS-2CE18D0T-LFS;0.00;BALA LUZ DUAL (IR + LUZ BLANCA) TURBOHD 2 MEGAPÍXELES (1080P) / LENTE 2.8 MM / EXTERIOR IP67 / 60 MTS IR EXIR / 60 MTS LUZ BLANCA / DWDR / 4 TECNOLOGÍAS;101;02 - CCTV;0203 - CAMARAS IP                              ;0002 - HIKVISION                               ;
DH-IPC-HDBW1431EN-0280B;0.00;Domo IP  Metalico ANTIVANDALICO, 4MP,1/3”CMOS, IVS, Lente FIJO 2,8mm 24Smart IR 30m,IP67,PoE,IK10;200;02 - CCTV;0203 - CAMARAS IP                              ;0010 - DAHUA                                   ;
MB10-VL-ID;0.00;DISPOSITIVO TyA-FUNCIONES DE ACCESO VISIBLE LIGHT 100 ROSTROS 500 HUELLAS 500 TARJETAS ID 125KHZADMS;200;04 - CONTROL DE ACCESO;0403 - CONTROLADORAS                           ;0009 - ZK TECO                                 ;
GC2045;0.00;GABINETE DE PARED COMPACTO FORMATO 48,3 CM M.E. 37,3X52,5X39 CM 7 RU TOMA DOBLE COLOR NEGRO QUEST;200;05 - TRANSMISION;0503 - RACKS                                   ;0026 - QUEST                                   ;
PBE-M5-400;0.00;POWERBEAM AIRMAX M5, LARGA DISTANCIA, FRECUENCIA 5 GHZ (5170-5875 MHZ) CON ANTENA TIPO PLATO DE 25 DBI;101;05 - TRANSMISION;0601 - ACCESORIOS                              ;0001 - GENERICO                                ;
DH-IPC-HDBW3441EN-AS-0360B;0.00;"CÁMARA IP DOMO CÚPULA METÁLICA 4MP@30FPS LENTE FIJO 3.6MM 1/3"" IR 50M IP67 IK10";101;02 - CCTV;0204 - CCTV MOVIL                              ;0010 - DAHUA                                   ;
